version,method,interview_id,section_id,section_title,score,rank
mwe,bm25,I00800,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,256.0729912004592,1
mwe,bm25,I00800,S00073,Modalidades del trabajo forzoso,247.72028373037116,2
mwe,bm25,I00800,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",228.63360653140234,3
mwe,bm25,I00800,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",208.96390367753978,4
mwe,bm25,I00800,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",208.7581690268156,5
mwe,bm25,I00801,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,556.2785978709945,1
mwe,bm25,I00801,S00140,Atacar los diálogos para la solución política,499.15846158765726,2
mwe,bm25,I00801,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,495.2022337276847,3
mwe,bm25,I00801,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,492.8070588514504,4
mwe,bm25,I00801,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",481.20656612871113,5
mwe,bm25,I00802,S00073,Modalidades del trabajo forzoso,355.0262693395254,1
mwe,bm25,I00802,S00047,Las finalidades de la tortura,306.9786506174023,2
mwe,bm25,I00802,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,306.42977745970205,3
mwe,bm25,I00802,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,302.1241804045478,4
mwe,bm25,I00802,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",291.47470860333294,5
mwe,bm25,I00803,S00073,Modalidades del trabajo forzoso,708.9439487023049,1
mwe,bm25,I00803,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,696.1195349517606,2
mwe,bm25,I00803,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,685.5163506901562,3
mwe,bm25,I00803,S00026,Entre la indiferencia y la búsqueda,676.2849413324029,4
mwe,bm25,I00803,S00119,El orden y la disciplina interna de los grupos armados,670.9885786252307,5
mwe,bm25,I00804,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,481.85036693358114,1
mwe,bm25,I00804,S00073,Modalidades del trabajo forzoso,456.1213518659948,2
mwe,bm25,I00804,S00122,La imposición del control social de la población civil por el paramilitarismo,450.84650939129483,3
mwe,bm25,I00804,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,427.89111609347134,4
mwe,bm25,I00804,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",408.68404682957174,5
mwe,bm25,I00805,S00073,Modalidades del trabajo forzoso,505.48512088391305,1
mwe,bm25,I00805,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,457.590815327435,2
mwe,bm25,I00805,S00119,El orden y la disciplina interna de los grupos armados,427.73149544048886,3
mwe,bm25,I00805,S00122,La imposición del control social de la población civil por el paramilitarismo,427.05851237736414,4
mwe,bm25,I00805,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,417.8962679630908,5
mwe,bm25,I00806,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,718.9135345068009,1
mwe,bm25,I00806,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,690.9625192601802,2
mwe,bm25,I00806,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,674.0316910195129,3
mwe,bm25,I00806,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",671.4229321114892,4
mwe,bm25,I00806,S00122,La imposición del control social de la población civil por el paramilitarismo,656.5150397792277,5
mwe,bm25,I00807,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,509.6720326678755,1
mwe,bm25,I00807,S00073,Modalidades del trabajo forzoso,488.18875927515035,2
mwe,bm25,I00807,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,486.87278748036584,3
mwe,bm25,I00807,S00122,La imposición del control social de la población civil por el paramilitarismo,460.6341882331066,4
mwe,bm25,I00807,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",457.54502226178914,5
mwe,bm25,I00808,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,434.4820620882598,1
mwe,bm25,I00808,S00073,Modalidades del trabajo forzoso,425.7269206949997,2
mwe,bm25,I00808,S00119,El orden y la disciplina interna de los grupos armados,410.2125544084148,3
mwe,bm25,I00808,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,397.26342195123965,4
mwe,bm25,I00808,S00122,La imposición del control social de la población civil por el paramilitarismo,387.13315254192634,5
mwe,bm25,I00809,S00073,Modalidades del trabajo forzoso,394.7286892413336,1
mwe,bm25,I00809,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,391.2627561852788,2
mwe,bm25,I00809,S00122,La imposición del control social de la población civil por el paramilitarismo,387.7705127472555,3
mwe,bm25,I00809,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,361.21750802242593,4
mwe,bm25,I00809,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,358.19304939093126,5
mwe,bm25,I00810,S00073,Modalidades del trabajo forzoso,266.9479187639,1
mwe,bm25,I00810,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,260.00775689091716,2
mwe,bm25,I00810,S00122,La imposición del control social de la población civil por el paramilitarismo,249.44381163295768,3
mwe,bm25,I00810,S00054,Las distintas violencias sexuales en el conflicto armado,240.8416428286842,4
mwe,bm25,I00810,S00045,Las personas detenidas: víctimas sin contar,240.4421625214489,5
mwe,bm25,I00811,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,867.2005744681964,1
mwe,bm25,I00811,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,843.0701228274098,2
mwe,bm25,I00811,S00073,Modalidades del trabajo forzoso,805.3418061924879,3
mwe,bm25,I00811,S00144,El avance de los grupos armados,796.6657436745853,4
mwe,bm25,I00811,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,785.0253973418753,5
mwe,bm25,I00812,S00073,Modalidades del trabajo forzoso,546.264699518866,1
mwe,bm25,I00812,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,542.0231325454987,2
mwe,bm25,I00812,S00119,El orden y la disciplina interna de los grupos armados,531.8469786084913,3
mwe,bm25,I00812,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,494.69455610121855,4
mwe,bm25,I00812,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",491.1202642645386,5
mwe,bm25,I00813,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,168.68171154723888,1
mwe,bm25,I00813,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,161.5069207043997,2
mwe,bm25,I00813,S00123,Control social de la población ejercido por las guerrillas,147.47756710469724,3
mwe,bm25,I00813,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,143.98735610633165,4
mwe,bm25,I00813,S00141,Agresiones contra desmovilizados,141.0853566078774,5
mwe,bm25,I00814,S00073,Modalidades del trabajo forzoso,452.0073983980649,1
mwe,bm25,I00814,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,440.53374114695663,2
mwe,bm25,I00814,S00122,La imposición del control social de la población civil por el paramilitarismo,404.71306755263765,3
mwe,bm25,I00814,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,395.98422881911074,4
mwe,bm25,I00814,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,386.7480720506738,5
mwe,bm25,I00815,S00073,Modalidades del trabajo forzoso,336.22584512763757,1
mwe,bm25,I00815,S00052,Las secuelas,326.41374477850974,2
mwe,bm25,I00815,S00054,Las distintas violencias sexuales en el conflicto armado,316.2116006369614,3
mwe,bm25,I00815,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,310.68823846985987,4
mwe,bm25,I00815,S00047,Las finalidades de la tortura,306.32052093288496,5
mwe,bm25,I00816,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,780.0108357760336,1
mwe,bm25,I00816,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,726.1131443384903,2
mwe,bm25,I00816,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",705.4474998382228,3
mwe,bm25,I00816,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,698.4874348505558,4
mwe,bm25,I00816,S00172,¿Por qué sigue pasando? Motivaciones y finalidades de las violaciones e infracciones,679.0910114203971,5
mwe,bm25,I00817,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,532.2251899197618,1
mwe,bm25,I00817,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,443.79382990267897,2
mwe,bm25,I00817,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,438.17696570396004,3
mwe,bm25,I00817,S00122,La imposición del control social de la población civil por el paramilitarismo,436.5869952940923,4
mwe,bm25,I00817,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",428.5754196504533,5
mwe,bm25,I00818,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,504.5887000870564,1
mwe,bm25,I00818,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,499.3159347497961,2
mwe,bm25,I00818,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",475.83682671852637,3
mwe,bm25,I00818,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,467.71881019629234,4
mwe,bm25,I00818,S00026,Entre la indiferencia y la búsqueda,466.665774745921,5
mwe,bm25,I00819,S00026,Entre la indiferencia y la búsqueda,681.108436816135,1
mwe,bm25,I00819,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,662.6953068355134,2
mwe,bm25,I00819,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,625.1714987293909,3
mwe,bm25,I00819,S00073,Modalidades del trabajo forzoso,623.913670340309,4
mwe,bm25,I00819,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,608.9224439825744,5
mwe,bm25,I00820,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,477.6815822232567,1
mwe,bm25,I00820,S00122,La imposición del control social de la población civil por el paramilitarismo,426.59483511375,2
mwe,bm25,I00820,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,413.50718631098715,3
mwe,bm25,I00820,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",412.86768491548827,4
mwe,bm25,I00820,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",408.18612438856917,5
mwe,bm25,I00821,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,660.5491646568785,1
mwe,bm25,I00821,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,574.7444826840302,2
mwe,bm25,I00821,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,552.4507243207456,3
mwe,bm25,I00821,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,523.9208851118201,4
mwe,bm25,I00821,S00133,Más «enemigos» para eliminar: el movimiento sindical y el movimiento social campesino,503.23187202336504,5
mwe,bm25,I00822,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,775.2406032037271,1
mwe,bm25,I00822,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,741.9944188682401,2
mwe,bm25,I00822,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,727.6590352210948,3
mwe,bm25,I00822,S00140,Atacar los diálogos para la solución política,685.5108222728983,4
mwe,bm25,I00822,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,681.9984949220213,5
mwe,bm25,I00823,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,590.2407993756109,1
mwe,bm25,I00823,S00119,El orden y la disciplina interna de los grupos armados,566.6511483989719,2
mwe,bm25,I00823,S00073,Modalidades del trabajo forzoso,540.1009192367915,3
mwe,bm25,I00823,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",519.5188610538725,4
mwe,bm25,I00823,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,508.29941874727257,5
mwe,bm25,I00824,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,559.3823360586273,1
mwe,bm25,I00824,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,490.4587383316782,2
mwe,bm25,I00824,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,475.5025029243273,3
mwe,bm25,I00824,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",471.6406819092501,4
mwe,bm25,I00824,S00073,Modalidades del trabajo forzoso,465.44584522265905,5
mwe,bm25,I00825,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,652.8195490606336,1
mwe,bm25,I00825,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,611.9840469345969,2
mwe,bm25,I00825,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,574.8467332406548,3
mwe,bm25,I00825,S00073,Modalidades del trabajo forzoso,570.0673745761688,4
mwe,bm25,I00825,S00026,Entre la indiferencia y la búsqueda,547.3915071574543,5
mwe,bm25,I00826,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,526.6232835386305,1
mwe,bm25,I00826,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,499.85823281386166,2
mwe,bm25,I00826,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,484.47554060288155,3
mwe,bm25,I00826,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",480.77000852707624,4
mwe,bm25,I00826,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,474.7601895457065,5
mwe,bm25,I00827,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,325.8191647475575,1
mwe,bm25,I00827,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,288.68358785374625,2
mwe,bm25,I00827,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",279.3702194956865,3
mwe,bm25,I00827,S00122,La imposición del control social de la población civil por el paramilitarismo,277.70522687018655,4
mwe,bm25,I00827,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,277.0003688336225,5
mwe,bm25,I00828,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,622.2391651233322,1
mwe,bm25,I00828,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,583.3973689203041,2
mwe,bm25,I00828,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,576.2261646188902,3
mwe,bm25,I00828,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,569.0437106472873,4
mwe,bm25,I00828,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,558.0624032095915,5
mwe,bm25,I00829,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,564.4627626783263,1
mwe,bm25,I00829,S00073,Modalidades del trabajo forzoso,561.0256143299325,2
mwe,bm25,I00829,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,508.4581146680074,3
mwe,bm25,I00829,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,500.8114854431975,4
mwe,bm25,I00829,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,498.29119592255825,5
mwe,bm25,I00830,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,482.0469388198569,1
mwe,bm25,I00830,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,475.4452991542124,2
mwe,bm25,I00830,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,449.76305545876147,3
mwe,bm25,I00830,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",448.95104712631104,4
mwe,bm25,I00830,S00122,La imposición del control social de la población civil por el paramilitarismo,448.434860824889,5
mwe,bm25,I00831,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,429.3738958897833,1
mwe,bm25,I00831,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",381.28663323050233,2
mwe,bm25,I00831,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,363.01623895612073,3
mwe,bm25,I00831,S00073,Modalidades del trabajo forzoso,347.61684460762666,4
mwe,bm25,I00831,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,347.30881529344015,5
mwe,bm25,I00832,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,683.2441640324203,1
mwe,bm25,I00832,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,651.7779923952573,2
mwe,bm25,I00832,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,641.5572392397855,3
mwe,bm25,I00832,S00140,Atacar los diálogos para la solución política,625.8465158033191,4
mwe,bm25,I00832,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,614.205784177462,5
mwe,bm25,I00833,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,739.4264637553331,1
mwe,bm25,I00833,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,733.3739352174524,2
mwe,bm25,I00833,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,704.4909197478282,3
mwe,bm25,I00833,S00140,Atacar los diálogos para la solución política,695.0306264951282,4
mwe,bm25,I00833,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",680.1643939889811,5
mwe,bm25,I00834,S00047,Las finalidades de la tortura,134.30857150135523,1
mwe,bm25,I00834,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",120.9180536819744,2
mwe,bm25,I00834,S00119,El orden y la disciplina interna de los grupos armados,120.08035939286852,3
mwe,bm25,I00834,S00026,Entre la indiferencia y la búsqueda,119.1180777918669,4
mwe,bm25,I00834,S00054,Las distintas violencias sexuales en el conflicto armado,115.85513837975451,5
mwe,bm25,I00835,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,215.1332277202547,1
mwe,bm25,I00835,S00081,Las ciudades receptoras y las dinámicas intraurbanas,209.90944191288236,2
mwe,bm25,I00835,S00054,Las distintas violencias sexuales en el conflicto armado,191.88563684438228,3
mwe,bm25,I00835,S00073,Modalidades del trabajo forzoso,190.0112947984113,4
mwe,bm25,I00835,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,174.65902769761036,5
mwe,bm25,I00836,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,482.016452505534,1
mwe,bm25,I00836,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,479.72368224559835,2
mwe,bm25,I00836,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,456.9406239401293,3
mwe,bm25,I00836,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",456.0792565851713,4
mwe,bm25,I00836,S00026,Entre la indiferencia y la búsqueda,428.58723723054726,5
mwe,bm25,I00837,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,533.8521454757392,1
mwe,bm25,I00837,S00119,El orden y la disciplina interna de los grupos armados,533.6466032677645,2
mwe,bm25,I00837,S00073,Modalidades del trabajo forzoso,467.33327363664034,3
mwe,bm25,I00837,S00118,Incitación a la deshumanización de la guerra,467.3059677637748,4
mwe,bm25,I00837,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",466.30523288275316,5
mwe,bm25,I00838,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,633.7230810963872,1
mwe,bm25,I00838,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,602.551529857428,2
mwe,bm25,I00838,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,597.3112661513803,3
mwe,bm25,I00838,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",585.2385730411509,4
mwe,bm25,I00838,S00026,Entre la indiferencia y la búsqueda,565.9076727961932,5
mwe,bm25,I00839,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,517.4875815308955,1
mwe,bm25,I00839,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,502.17573608493194,2
mwe,bm25,I00839,S00073,Modalidades del trabajo forzoso,493.5522544595761,3
mwe,bm25,I00839,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",475.54226388239624,4
mwe,bm25,I00839,S00119,El orden y la disciplina interna de los grupos armados,467.5772021125813,5
mwe,bm25,I00840,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,312.5371057273917,1
mwe,bm25,I00840,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,306.97549951589815,2
mwe,bm25,I00840,S00054,Las distintas violencias sexuales en el conflicto armado,306.52957138753635,3
mwe,bm25,I00840,S00073,Modalidades del trabajo forzoso,305.6921995681588,4
mwe,bm25,I00840,S00119,El orden y la disciplina interna de los grupos armados,290.42609519608925,5
mwe,bm25,I00841,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,690.8005285819144,1
mwe,bm25,I00841,S00073,Modalidades del trabajo forzoso,647.3066033471672,2
mwe,bm25,I00841,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,645.4532504643016,3
mwe,bm25,I00841,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,620.1886715565166,4
mwe,bm25,I00841,S00122,La imposición del control social de la población civil por el paramilitarismo,619.877663138936,5
mwe,bm25,I00842,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,366.9125382073856,1
mwe,bm25,I00842,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,352.80222095325064,2
mwe,bm25,I00842,S00122,La imposición del control social de la población civil por el paramilitarismo,347.0345438150303,3
mwe,bm25,I00842,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",346.2480880326944,4
mwe,bm25,I00842,S00073,Modalidades del trabajo forzoso,345.584495584769,5
mwe,bm25,I00843,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,543.7034877846044,1
mwe,bm25,I00843,S00073,Modalidades del trabajo forzoso,536.4289092301149,2
mwe,bm25,I00843,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,510.8697325578793,3
mwe,bm25,I00843,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",485.7335344508537,4
mwe,bm25,I00843,S00119,El orden y la disciplina interna de los grupos armados,477.8662764470114,5
mwe,bm25,I00844,S00073,Modalidades del trabajo forzoso,487.24849610121953,1
mwe,bm25,I00844,S00119,El orden y la disciplina interna de los grupos armados,435.7482101477575,2
mwe,bm25,I00844,S00054,Las distintas violencias sexuales en el conflicto armado,430.67723235448966,3
mwe,bm25,I00844,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,427.3065066591803,4
mwe,bm25,I00844,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,423.97916385387316,5
mwe,bm25,I00845,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,375.7108702195013,1
mwe,bm25,I00845,S00073,Modalidades del trabajo forzoso,372.89823273654923,2
mwe,bm25,I00845,S00054,Las distintas violencias sexuales en el conflicto armado,347.03482603802445,3
mwe,bm25,I00845,S00026,Entre la indiferencia y la búsqueda,345.87558514553626,4
mwe,bm25,I00845,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,342.71371109688107,5
mwe,bm25,I00846,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,514.0472867360379,1
mwe,bm25,I00846,S00122,La imposición del control social de la población civil por el paramilitarismo,469.7873493994302,2
mwe,bm25,I00846,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",449.44350199636943,3
mwe,bm25,I00846,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,448.98450522653485,4
mwe,bm25,I00846,S00073,Modalidades del trabajo forzoso,428.81785700913827,5
mwe,bm25,I00847,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",578.4085839905915,1
mwe,bm25,I00847,S00026,Entre la indiferencia y la búsqueda,554.4833161620332,2
mwe,bm25,I00847,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,519.5759821329383,3
mwe,bm25,I00847,S00073,Modalidades del trabajo forzoso,518.041981835171,4
mwe,bm25,I00847,S00144,El avance de los grupos armados,516.1103677119859,5
mwe,bm25,I00848,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,687.5777100969743,1
mwe,bm25,I00848,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,647.02882565422,2
mwe,bm25,I00848,S00122,La imposición del control social de la población civil por el paramilitarismo,605.9419501059574,3
mwe,bm25,I00848,S00073,Modalidades del trabajo forzoso,600.222605237161,4
mwe,bm25,I00848,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,596.8534555750886,5
mwe,bm25,I00849,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,382.4772440244355,1
mwe,bm25,I00849,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,367.0828963080205,2
mwe,bm25,I00849,S00073,Modalidades del trabajo forzoso,352.7795984833111,3
mwe,bm25,I00849,S00122,La imposición del control social de la población civil por el paramilitarismo,334.0454719407222,4
mwe,bm25,I00849,S00119,El orden y la disciplina interna de los grupos armados,330.5983936185165,5
mwe,bm25,I00850,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,368.3311908267978,1
mwe,bm25,I00850,S00073,Modalidades del trabajo forzoso,367.32768771268576,2
mwe,bm25,I00850,S00144,El avance de los grupos armados,357.9999874510783,3
mwe,bm25,I00850,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",351.2388604561736,4
mwe,bm25,I00850,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,349.672773951061,5
mwe,bm25,I00851,S00073,Modalidades del trabajo forzoso,790.4709478768009,1
mwe,bm25,I00851,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,776.6547321141873,2
mwe,bm25,I00851,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,731.4217839735383,3
mwe,bm25,I00851,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",716.1331701666312,4
mwe,bm25,I00851,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,690.0353823866678,5
mwe,bm25,I00852,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,406.8630333727237,1
mwe,bm25,I00852,S00047,Las finalidades de la tortura,404.66662505885415,2
mwe,bm25,I00852,S00073,Modalidades del trabajo forzoso,402.16289570573184,3
mwe,bm25,I00852,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,388.39153959312756,4
mwe,bm25,I00852,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",353.5537078230852,5
mwe,bm25,I00853,S00073,Modalidades del trabajo forzoso,476.5327989118158,1
mwe,bm25,I00853,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,470.63518401600595,2
mwe,bm25,I00853,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,445.1529096067774,3
mwe,bm25,I00853,S00054,Las distintas violencias sexuales en el conflicto armado,414.481620051547,4
mwe,bm25,I00853,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",410.54671644471216,5
mwe,bm25,I00854,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,546.1896485189042,1
mwe,bm25,I00854,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,479.85985374375446,2
